12,2
14,2
16,4
18,13
20,11
22,24
24,48
26,47
28,67
30,90
32,153
34,164
36,190
38,246
40,337
42,374
44,415
46,522
48,532
50,586
52,610
54,625
56,578
58,585
60,533
62,528
64,472
66,437
68,376
70,329
72,271
74,219
76,172
78,145
80,106
82,57
84,37
86,35
88,27
90,15
92,8
94,6
96,2
