3,119.225
4,150.283
5,192.381
6,239.255
7,283.057
8,337.719
9,385.349
10,451.484
11,544.897
12,574.298
13,666.463
14,719.685
15,788.22
16,874.888
17,946.111
18,1030.01
19,1108.86
20,1202.56
21,1424.99
22,1437.16
23,1456.82
24,1551.32
25,2534.62
26,1752.56
27,1866.96
28,2647.86
29,2120.62
30,2446.79
31,2907.47
32,2683.18
33,2552.29
34,3540.34
35,3160.7
36,3350.08
37,3049.63
38,3184.96
39,3685
40,4340.54
41,4489.02
42,3664.27
43,4215.28
44,4243.85
45,4089.11
46,5141.09
47,4428.42
48,5689.48
49,5912.93
50,4975.7
51,5259.71
52,5160.07
53,6136.41
54,7847.28
55,5825.74
56,5834.28
57,6188.97
58,6310.75
59,6609.43
60,7241.62
61,7007.02
62,8296.46
63,7295.88
64,7598.42
65,7368.44
66,8209.66
67,9090.93
68,9451.63
69,9261.09
70,9707.87
71,9650.85
72,9060.71
73,9607.03
74,10469.7
75,9639.08
76,9817.35
77,11728.6
78,10738.1
79,11879.3
80,11856.6
81,12024.2
82,13174.4
83,12030.4
84,13683.3
85,12731.2
86,14187.8
87,13029
88,13288.6
89,12772.2
90,13204.3
91,13655.5
92,15660.5
93,14143
94,14309.6
95,14482.2
96,16226.8
97,15686
98,16695
99,15601.7
100,17775.2
